text,label
the plane 2u+v+w = 0 goes through the origin.,gauss elim
cofactors and each 4 by 4 cofactor contains,determinants
minant is zero? What equation does this give for the plane?,determinants
Chapter 2 Vector Spaces,vector spaces
8. (Second proof of A = LU) The third row of U comes from the third row of A by,gauss elim
"3.8 Which straight line gives the best ﬁt to the following data: b = 0 at t = 0, b = 0 at",orthogonality
when n independent squares are multiplied by positive pivots.,pos_def_matrices
"rule 5. Because the matrix will now have two identical rows, detA = 0 by rule 4.",determinants
"in Rn. Those are not the only spaces. By deﬁnition, any vector space allows the com-",vector spaces
"of a parabola, so the error λ1 − αk is roughly the square of the error in the eigenvector.",computations
"In fact y1 −y2 = (1,−1,0,1,−1) gives the big loop around the outside of the graph.",vector spaces
0 ∗ ∗ 0,computations
"contains (−1,1) and all its multiples xn = (−c,c):",vector spaces
"The nullspace of B is the line of all points x = c, y = c, z = −c. (The line goes through",vector spaces
bination of the n columns that equals b. For certain equations that will be impossible.,gauss elim
The Cross-Product Matrix ATA,orthogonality
The ﬁrst gives the length of the vector (squared).,gauss elim
1 c 2 2,vector spaces
(b) inﬁnity of solutions,gauss elim
"1. The inﬁnite-dimensional space R∞. Its vectors have inﬁnitely many components, as",vector spaces
this idea of symmetry has to be extended. The right generalization is not to matrices that,eigenvec_val
the only matrices with ∥A∥ = 1 and ∥A−1∥ = 1 must have ATA = I. They are,computations
"time, Each row of A combines with x to give a component of Ax. There are three inner",gauss elim
"Thus b−Pb is orthogonal to the space, and Pb is the projection onto the column space.",orthogonality
"32. Find the numbers a and b that give the inverse of 5 ∗ eye(4) − ones(4,4):",gauss elim
"2. It is impossible to get both errors small, because when",eigenvec_val
"ity” u′(0). To match these conditions, there will be 2n pure exponential solutions.",eigenvec_val
26. Suppose S is a ﬁve-dimensional subspace of R6. True or false?,vector spaces
"4. Solve du/dt = Pu, when P is a projection:",eigenvec_val
"combine to produce the m−r zero rows of U. Start from PA = LU, or L−1PA = U. The",vector spaces
10. Find the limiting values of yk and k (k → ∞) if,eigenvec_val
ignore the rest; this is hard to justify if all m equations come from the same source.,orthogonality
value of P(y) = 1,pos_def_matrices
"constant. It just keeps passing around the system. The general solution to d2u/dt2 = Au,",eigenvec_val
x j = 0 as a separate case):,determinants
"They are the numbers 1,w,...,wn−1 (or 1,i,i2,i3 in this 4 by 4 ease). It is a real matrix,",eigenvec_val
The components of uk = Aku0 specify the probability that the individual is outside,eigenvec_val
"will break down—either the equations were written in the wrong order, which is",gauss elim
"When the masses were equal, m1 = m2 = 1, this was the old system u′′ +Au = 0. Now",pos_def_matrices
there is a y such that yA = 0 and yb ̸= 0.,linear_prog
∗ ∗ ∗ ∗,computations
These are the columns of Q. Splitting A = QΛQT into 3 columns times 3 rows gives,eigenvec_val
The Matrix Form of One Elimination Step,gauss elim
"after elimination, We need to devote one more section to those questions, to ﬁnd every",vector spaces
"19. If PC = A(ATA)−1AT is the projection onto the column space of A, what is the pro-",orthogonality
Properties of Eigenvalues and Eigenvectors,eigenvec_val
At the end of elimination we have a full set of r independent rows. Those r edges,vector spaces
Application of A = QS:,pos_def_matrices
"be zero because d2 ̸= 0, and ﬁnally c1 = 0. This establishes independence and completes",vector spaces
possible. In fact the combination of Gauss and von Neumann gives the simple elimina-,gauss elim
as if it were some kind of pancake. We have to do better than that.,orthogonality
are a basis for R2:,vector spaces
The underlying linear transformations of the x-y plane are also simple. But rotations,vector spaces
Rectangular Matrices with Orthogonal Columns,orthogonality
"It is this combination, b = xn and δb = εx1, that makes the relative error as large as",computations
"American money stays home, and 1",eigenvec_val
negative entries. The powers Ak are all nonnegative.3,eigenvec_val
x + 2y = 4,linear_prog
What we see in the ﬁrst two rows and columns is exactly the factorization of the corner,determinants
second pivot? What is y? The second pivot is missing when ad = bc.,gauss elim
"The identity matrix I, with 1s on the diagonal and 0s everywhere else,",gauss elim
"pivots for MATLAB’s lu(rand(3,3)). The average of the ﬁrst pivot from abs(A(1,1))",gauss elim
and the addition is to bring back the identity matrix:,gauss elim
Chapter 1 Matrices and Gaussian Elimination,gauss elim
x + ky = 1,gauss elim
matrix. If the eigen-,eigenvec_val
the orthogonal complement S⊥. What are P+Q and PQ? Show that P−Q is its own,orthogonality
"1.30 (a) If A is square, show that the nullspace of A2 contains the nullspace of A.",vector spaces
This number ad − bc is the determinant of A. A matrix is invertible if its determinant,gauss elim
2] produce RTR =,gauss elim
29. Prove that a matrix with a column of zeros cannot have an inverse.,gauss elim
are in the right places to give PPT = I.,gauss elim
18. The “ℓ1 norm” is ∥x∥1 = |x|1+···+|x|n. The “ℓ∞ norm” is ∥x∥∞ = max|xi|. Compute,computations
2y1 +5y2 ≤ 1,linear_prog
(and pronounced “A inverse”). The fundamental property is simple: If you multiply by A,gauss elim
"(ii) If the vector x goes to x′, then 2x must go to 2x′. in general cx must go to cx′, since",vector spaces
�x1 = 2 and �x2 = 1. The error in the equation 0x1 +0x2 = 6 is sure to be 6.,orthogonality
"zontal axis, one eigenvalue is zero (because the determinant is λ1λ2 = 0). On the vertical",eigenvec_val
"plicity m with only one eigenvector, the extra factor t appears m−1 times.",eigenvec_val
p = A�x =,orthogonality
The candidate for the second pivot has become zero: unacceptable. We look below that,vector spaces
1. The feasible set is empty.,linear_prog
rows of a square matrix are orthonormal whenever the columns are. The rows point,orthogonality
∗ ∗ ∗ ∗,computations
Its component p in this direction is exactly b1sinx.,orthogonality
experiment t is the load and b is the reading from the strain gauge. Unless the load,orthogonality
"to the second column (−1,1,2), because −2",orthogonality
exchanges nothing). The product of two permutation matrices is another permutation—,gauss elim
"identical springs (Figure 5.3). The ﬁrst mass is held at v(0) = 1, the second mass is held",eigenvec_val
0 0 0 3 0,vector spaces
vectors produce the whole nullspace.,vector spaces
"the 4 by 4 matrix from the standard basis 1, t, t2, t3. Find its nullspace and column",vector spaces
Give a 2 by 2 example of this important rule for matrix multiplication.,gauss elim
avoid a contradiction is to have m = n. This completes the proof that m = n. To repeat:,vector spaces
"tor. These pure solutions satisfy the differential equation, since d/dt(ceλtx) = A(ceλtx).",eigenvec_val
are symmetric but share the same rank as A. Their eigenvalues—the singular values,pos_def_matrices
"matrices of any size, we go back to elimination on a symmetric matrix: A = LDLT.",pos_def_matrices
by 2 mass matrix Mi j =,pos_def_matrices
"6.7a). It is concentrated in a small interval around its node, and it is zero everywhere",pos_def_matrices
Note 6. A diagonal matrix has an inverse provided no diagonal entries are zero:,gauss elim
complete matching is impossible.,linear_prog
"Remember that our goal is to produce a discrete problem—in other words, a problem",gauss elim
To ﬁnish the complex case we need the analogue of a real orthogonal matrix—and you,eigenvec_val
smallest possible vector space: the empty set is not allowed. At the other extreme. the,vector spaces
The ﬁrst stage of the elimination process produces zeros below the ﬁrst pivot:,gauss elim
"To repeat: Forward elimination produced the pivots 2, −8, 1. It subtracted multiples",gauss elim
"(b) Are the two angles the same? Find their cosines if a = (1,1,−1), x = (2,0,1),",orthogonality
(a) a basis for the orthogonal complement V⊥.,orthogonality
"a difference equation, since e0t = 1.)",eigenvec_val
"Of course Σ could multiply by a large σ or (more commonly) divide by a small σ,",pos_def_matrices
b. The new problem Ax = λx will still be solved by simplifying a matrix—making it,eigenvec_val
keeping us inside the subspace. The eight required properties are satisﬁed in the larger,vector spaces
"To ﬁnd the right multiple of x1, use the fact that the total population stays the same. If",eigenvec_val
"to explain how x is actually found, but I do not think there is.",gauss elim
"coefﬁcient matrix A, the matrices E for elimination and P for row exchanges, and the",gauss elim
1 0 1 0,eigenvec_val
This should conﬁrm Exercise 3.,eigenvec_val
"DO 10 I = 1, N",gauss elim
"the x-y plane or three-dimensional space or Rn, the axes are there. They are usually per-",orthogonality
in the form SΛS−1. Find eAt from SeΛtS−1.,eigenvec_val
3.10 Which constant function is closest to y = x4 (in the least-squares sense) over the,orthogonality
3. The matrix A =,vector spaces
11. Reduce the equation 3u2 − 2,pos_def_matrices
"matrix B at the end of this section, which is not positive deﬁnite. Without a row",gauss elim
E32E31E21A = U? Multiply by E−1,gauss elim
5. Decide the dependence or independence of,vector spaces
"minima. When the variables are x1,...,xn, they go into a column vector x. For any",pos_def_matrices
"10. If Q is an orthogonal matrix, so that QTQ = I, prove that detQ equals +1 or −1.",determinants
24. Every column of AB is a combination of the columns of A. Then the dimensions of,vector spaces
"the unit circle—a complex number of absolute value 1. The λ’s are real if AH = A, and",eigenvec_val
section goes onward from U to a reduced form R—the simplest matrix that elimina-,vector spaces
"(T) From T to J, the job is to change 2 to 1. and a diagonal M will do it:",eigenvec_val
Remark 1. The maximin principle extends to j-dimensional subspaces S j:,pos_def_matrices
29. A linear transformation from V to W has an inverse from W to V when the range,vector spaces
6.6 for a 2 by 2 positive deﬁnite matrix to see it clearly.,pos_def_matrices
"16. If there is an edge between every pair of nodes (a complete graph), how many edges",vector spaces
y1 +y2 ≤ 3? Solve both this problem and its dual.,linear_prog
2(x − A−1b)TA(x − A−1b) + constant.,pos_def_matrices
